id,PitchNo,Date,Time,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,TopOrBottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,TrackmanGameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameID
69705,81,2021-04-30,18:41:22,4,3,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,2,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NULL,83.5863,-1.30573,-3.39173,1924.33,260.663,02:45:00,5.97685,2.22674,5.94898,-35.4896,4.87685,21.1091,1.80603,0.83643,75.9966,-7.88187,0.40095,0.457279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-11.8026,3.35016,-1.96811,50,5.85321,6.33069,-121.15,-3.92232,-17.3592,25.9629,-27.2467,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,30f5ddf0-aa05-11eb-b245-b9cce03494f5,82.4277,NULL,NULL,7.58969,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:41:22,"2021-04-30 18:41:22","2021-04-30 22:41:22",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,51457d71-4a07-41df-9c9d-5b4505b7e35b,54.5486,-122.121,12.9815,5.98084,-2.90342,-13.6233,-2.21699,6.97984,-8.67962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69706,82,2021-04-30,18:41:41,4,4,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NULL,92.6496,-2.8824,-2.18387,2218.17,221.849,01:30:00,6.23952,1.87293,5.73241,-18.6864,14.1511,11.7232,1.99386,0.81516,84.7418,-6.38279,-0.086332,0.412436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.55815,8.32465,-1.69812,50,5.98761,4.59443,-134.322,-7.38979,-11.9789,29.1548,-16.9685,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,3c40cc10-aa05-11eb-b245-b9cce03494f5,91.3898,NULL,NULL,7.9078,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:41:41,"2021-04-30 18:41:41","2021-04-30 22:41:41",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,707458a5-6be4-4491-ba95-27465cdd0913,54.7648,-135.352,14.5774,6.23815,-6.79017,-8.48425,-1.86795,5.01773,-5.98945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69707,83,2021-04-30,18:42:04,4,5,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,2,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,84.6445,-1.78848,-4.269,1950.58,243.589,02:00:00,5.90707,2.13072,5.90808,-28.9523,10.5451,18.435,1.82919,-0.30279,76.8324,-7.18891,-0.967209,0.45233,57.7394,60.448,-85.7616,5626.6,NULL,NULL,NULL,118.961,NULL,-98.8085,3.97522,-10.7903,6.34886,-1.79828,50,5.74667,8.41273,-122.527,-4.74907,-16.2421,26.4331,-22.6175,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,49bd4030-aa05-11eb-b245-b9cce03494f5,83.3295,20.8841,NULL,7.81208,NULL,NULL,NULL,1.63274,1.93411,0.27491,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:42:04,"2021-04-30 18:42:04","2021-04-30 22:42:04",Popup,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,3573fb33-af3f-4d62-bb3e-a405b66f7675,54.5901,-123.513,13.2165,5.90812,-3.90517,-11.3088,-2.12348,9.01875,-8.12103,150.26,1.63274,3.08693,-7.94268,3.20292,-0.88685,0.20004,-0.04722,0.01209,-0.00401,1.93411,73.6676,-24.9471,2.90471,-0.50332,0.05577,0.01239,-0.0409,0.03654,0.27491,-41.6533,3.94421,-0.23022,-0.08763,0.04647,0.00383,-0.03481,0.03342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,Low,NULL,NULL,NULL,294
69708,84,2021-04-30,18:42:31,4,6,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,92.7579,-2.56725,-1.98896,2142.9,213.286,01:00:00,6.27688,2.09441,5.85523,-13.8258,19.2512,11.8339,2.73644,1.23186,83.4665,-5.24577,0.132486,0.413937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.62957,10.9806,-1.93955,50,6.06021,4.12189,-134.321,-6.39526,-11.9221,33.3465,-12.4274,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,59ab9eb0-aa05-11eb-b245-b9cce03494f5,91.0584,NULL,NULL,9.29133,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:42:31,"2021-04-30 18:42:31","2021-04-30 22:42:31",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,f2785430-9ada-4723-97c3-bf0d5dbf5d0a,54.6387,-135.467,16.6732,6.27278,-5.96791,-6.21369,-2.08834,4.53186,-5.96106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69709,85,2021-04-30,18:43:05,4,7,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,3,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,84.1237,-1.32689,-2.93775,1959.61,256.446,02:30:00,5.97177,2.27314,6.05963,-33.7814,5.28288,17.056,1.92673,0.97309,77.6161,-7.57075,0.133766,0.449843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-9.61398,3.41725,-2.0542,50,5.85041,5.6216,-122.195,-3.91213,-14.6078,22.966,-26.9818,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,6e4cd6e0-aa05-11eb-b245-b9cce03494f5,83.7902,NULL,NULL,6.50768,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:43:05,"2021-04-30 18:43:05","2021-04-30 22:43:05",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,9cf0cc81-90bb-4095-97e2-75e1e1d403b4,54.4407,-123.026,11.483,5.97441,-2.9349,-13.4909,-2.26739,6.15067,-7.30388,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69710,86,2021-04-30,18:43:50,4,8,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,3,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,92.9934,-1.95153,-2.52975,2192.4,235.217,01:45:00,6.17565,2.11527,5.84269,-18.8478,13.9017,18.3506,2.78892,1.292,84.1306,-5.51617,0.759513,0.411883,86.3113,-0.771091,-41.8919,2758.69,NULL,NULL,NULL,49.2679,NULL,-45.1857,0.408239,-10.1177,8.03792,-1.91991,50,6.00568,5.12572,-134.783,-5.20685,-18.4071,32.3019,-17.5507,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,88e94740-aa05-11eb-b245-b9cce03494f5,91.5126,2.60208,NULL,8.86282,NULL,NULL,NULL,-0.2058,2.60208,-1.08902,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:43:50,"2021-04-30 18:43:50","2021-04-30 22:43:50",GroundBall,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,1e849491-a793-47e4-9fb4-da76d1b5a4e5,54.6539,-135.893,16.151,6.17435,-4.60333,-8.77533,-2.10706,5.75869,-9.20356,103.446,-0.19231,93.7833,-20.2926,NULL,NULL,NULL,NULL,NULL,NULL,2.60303,-1.73416,-11.3767,NULL,NULL,NULL,NULL,NULL,NULL,-1.08782,-84.5604,3.94358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,High,NULL,NULL,NULL,294
69711,87,2021-04-30,18:44:58,4,9,1000024621,Right,PEN_NIT,10000054,Left,MIC_SPA,Undefined,3,Top,1,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,NULL,92.9542,-3.43184,-3.28228,2206.05,217.551,01:15:00,6.05725,2.10523,6.0234,-17.0682,15.0465,10.8187,1.44739,-0.0365,85.6105,-6.64148,-1.33904,0.407872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.43303,8.94138,-1.85408,50,5.77865,7.26839,-134.745,-8.62736,-11.9109,27.3396,-15.6189,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,b1334de0-aa05-11eb-b245-b9cce03494f5,92.4125,NULL,NULL,7.3437,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:44:58,"2021-04-30 18:44:58","2021-04-30 22:44:58",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,6253b68c-b3b1-4332-a6f4-e566009bf0a1,54.4757,-135.65,13.6698,6.05569,-8.1103,-7.80947,-2.10122,7.6627,-5.95544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,Medium,Medium,NULL,NULL,NULL,NULL,NULL,294
69712,88,2021-04-30,18:46:30,5,1,1000024621,Right,PEN_NIT,10000048,Right,MIC_SPA,Undefined,3,Top,1,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NULL,91.6159,-1.65379,-2.29294,2187.8,247.778,02:15:00,6.16138,1.95382,5.81592,-24.8756,8.72434,18.5954,2.54908,1.37034,83.3943,-6.28462,1.04089,0.417196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-10.1233,5.28662,-1.77692,50,6.01124,4.49271,-132.895,-4.70989,-17.9911,30.144,-22.7787,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,e84e8330-aa05-11eb-b245-b9cce03494f5,90.347,NULL,NULL,8.22162,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:46:30,"2021-04-30 18:46:30","2021-04-30 22:46:30",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,9289480b-c772-4dbc-b2d9-c894d6d2c291,54.6815,-133.953,15.072,6.16248,-3.91065,-11.3894,-1.94563,5.12396,-8.99554,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69713,89,2021-04-30,18:46:50,5,2,1000024621,Right,PEN_NIT,10000048,Right,MIC_SPA,Undefined,3,Top,1,0,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,FieldersChoice,1,1,NULL,84.5895,-0.823621,-3.52262,1946.45,254.21,02:30:00,6.01712,1.94043,5.86753,-32.9266,7.46772,20.4721,2.50668,0.37017,75.1617,-6.99419,0.146783,0.457437,79.0144,-23.3346,-13.1088,NULL,NULL,NULL,NULL,8.21746,NULL,-16.7782,0.060844,-11.7443,4.5974,-1.66675,50,5.93167,6.67821,-122.303,-2.82664,-17.2101,31.4235,-25.437,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,f473a4b0-aa05-11eb-b245-b9cce03494f5,82.3992,3.00923,NULL,9.42776,NULL,NULL,NULL,1.56201,2.79294,-0.90373,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:46:50,"2021-04-30 18:46:50","2021-04-30 22:46:50",GroundBall,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,a88927e3-ec5c-434a-beeb-3618dd32b775,54.6269,-123.486,15.7117,6.02006,-1.86895,-12.7185,-1.93038,7.32616,-8.60505,NULL,1.56201,103.636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.79294,-45.9031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.90373,-24.1336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,High,High,NULL,NULL,NULL,294
69714,90,2021-04-30,18:47:32,6,1,1000024621,Right,PEN_NIT,1000093254,Left,MIC_SPA,Undefined,3,Top,2,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,83.7728,0.638932,-2.77682,2265.34,153.735,11:00:00,6.11386,2.03822,5.7299,-35.0769,5.6528,-2.06788,3.78654,-0.72217,75.5728,-5.87032,-3.14614,0.459332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.14209,3.12362,-1.80532,50,6.14603,5.97102,-121.327,0.17909,0.20842,27.2612,-27.5922,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,0d0ddc70-aa06-11eb-b245-b9cce03494f5,82.0592,NULL,NULL,8.20003,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:47:32,"2021-04-30 18:47:32","2021-04-30 22:47:32",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,c24f7eda-88ed-46fe-b9bd-48b4ef820de5,54.7642,-122.393,13.6306,6.11794,1.25783,-13.7961,-2.03861,5.96287,0.10421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69715,91,2021-04-30,18:48:01,6,2,1000024621,Right,PEN_NIT,1000093254,Left,MIC_SPA,Undefined,3,Top,2,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,91.8729,-4.04582,-3.58962,2147.82,234.528,01:45:00,6.07642,1.98368,6.0796,-19.4636,13.8819,17.8381,0.6977,0.14476,83.4956,-7.71467,-0.380878,0.415614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-10.2717,8.72768,-1.71529,50,5.75244,7.57422,-132.874,-10.0189,-18.2097,30.7005,-16.7016,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,1ed0faf0-aa06-11eb-b245-b9cce03494f5,90.691,NULL,NULL,8.37729,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:48:01,"2021-04-30 18:48:01","2021-04-30 22:48:01",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,d75b5b48-88cf-4e14-b1ed-c5edd712aac6,54.418,-133.891,15.3503,6.07513,-9.46566,-8.35078,-1.97616,8.17737,-9.10486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69716,92,2021-04-30,18:48:25,6,3,1000024621,Right,PEN_NIT,1000093254,Left,MIC_SPA,Undefined,3,Top,2,2,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,NULL,91.6525,-1.56138,-3.07731,2140.38,238.619,02:00:00,6.09232,1.93423,6.04764,-23.6532,9.62115,13.9576,2.67333,0.24581,83.4621,-5.99128,-0.567305,0.41517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.91945,5.7591,-1.70092,50,5.95813,6.50907,-132.871,-4.4178,-14.1048,29.4638,-21.9169,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,2cda45c0-aa06-11eb-b245-b9cce03494f5,90.7879,NULL,NULL,8.19039,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:48:25,"2021-04-30 18:48:25","2021-04-30 22:48:25",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,71093fa6-243f-48b2-888f-9be42188c7fb,54.4463,-133.853,14.7319,6.09324,-3.6871,-10.9585,-1.92577,6.97931,-7.0524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
69717,93,2021-04-30,18:48:48,6,4,1000024621,Right,PEN_NIT,1000093254,Left,MIC_SPA,Undefined,3,Top,2,2,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,NULL,84.0089,-1.30243,-3.35199,1907.02,254.551,02:30:00,5.96059,2.22387,6.02292,-33.5433,6.03552,17.1562,1.95676,0.54547,76.8512,-7.52155,-0.266632,0.452796,77.2649,-36.8305,26.4423,NULL,NULL,NULL,NULL,4.75341,NULL,4.14613,0.029718,-9.853,3.84729,-1.97083,50,5.84018,6.47901,-121.874,-3.84237,-14.7628,24.8052,-26.4097,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,3a670d90-aa06-11eb-b245-b9cce03494f5,83.2438,1.93078,NULL,7.15769,NULL,NULL,NULL,2.32744,2.01875,-0.85663,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:48:48,"2021-04-30 18:48:48","2021-04-30 22:48:48",GroundBall,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,70ef3fe4-09cc-4840-ad62-7dc6c42c692e,54.4765,-122.781,12.4026,5.96311,-2.87592,-13.2048,-2.21781,7.01925,-7.38138,NULL,2.32744,81.2149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.01875,-67.9306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.85663,40.3902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,Medium,High,NULL,NULL,NULL,294
69735,111,2021-04-30,18:59:04,1,1,1000024621,Right,PEN_NIT,1000053990,Right,MIC_SPA,Undefined,4,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NULL,81.8982,-0.957918,-3.79,2160.35,189.212,12:15:00,6.1235,2.1526,5.59776,-37.3806,5.11016,0.60106,2.1121,-1.34082,74.8764,-7.81461,-3.68298,0.469158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.42232,3.29433,-1.82787,50,6.01714,7.83301,-118.608,-3.24199,-2.0145,23.9007,-27.5081,PEN_NIT,MIC_SPA,LubranoPark,D1,BIG10,20210430-LubranoPark-1,a9793cc0-aa07-11eb-b245-b9cce03494f5,80.3407,NULL,NULL,7.02181,NULL,NULL,NULL,NULL,NULL,NULL,cc6a8ef3-7c77-425d-a102-b84894989222,2021-04-30,22:59:04,"2021-04-30 18:59:04","2021-04-30 22:59:04",NULL,v3,5326,1551,"20210430 6:00 PM_Penn State_Michigan State",1000013427,Right,PEN_NIT,50e07675-fc85-45c9-8c33-b1f55c721a48,54.8991,-119.591,11.9503,6.12722,-2.11046,-13.7541,-2.15178,7.91587,-1.00725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,High,High,High,NULL,NULL,NULL,NULL,NULL,294
